"Timestamp","EventType","EntityId","Cost","Latency","Energy","Successful","CustomValues"
"57","CLOUDLET_FINISHED","137","0.1","2.8449648147006883","0.0","false",""
"58","CLOUDLET_FINISHED","141","0.1","2.4133989509703255","0.0","false",""
"58","CLOUDLET_FINISHED","145","0.1","1.2309562290508254","0.0","false",""
"59","CLOUDLET_FINISHED","140","0.1","3.2423328412156778","0.0","false",""
"59","CLOUDLET_FINISHED","144","0.1","2.21948101888794","0.0","false",""
"59","CLOUDLET_FINISHED","139","0.1","4.1057750160382795","0.0","false",""
"60","CLOUDLET_FINISHED","142","0.1","3.7928770671910215","0.0","false",""
"60","CLOUDLET_FINISHED","152","0.1","1.0144664808058792","0.0","false",""
"60","CLOUDLET_FINISHED","150","0.1","1.9546838765120214","0.0","false",""
"60","CLOUDLET_FINISHED","153","0.1","0.9109999282666337","0.0","false",""
"61","CLOUDLET_FINISHED","151","0.1","2.1333483397818043","0.0","false",""
"61","CLOUDLET_FINISHED","146","0.1","3.267407133941724","0.0","false",""
"61","CLOUDLET_FINISHED","143","0.1","4.7657024790478815","0.0","false",""
"61","CLOUDLET_FINISHED","147","0.1","3.27923120574863","0.0","false",""
"61","CLOUDLET_FINISHED","148","0.1","2.9671999999999983","0.0","false",""
"62","CLOUDLET_FINISHED","154","0.1","1.278682906013799","0.0","false",""
"62","CLOUDLET_FINISHED","149","0.1","4.102155015359905","0.0","false",""
"63","CLOUDLET_FINISHED","158","0.1","1.7892422645486121","0.0","false",""
"64","CLOUDLET_FINISHED","157","0.1","2.625524547814045","0.0","false",""
"64","CLOUDLET_FINISHED","155","0.1","3.277774435939527","0.0","false",""
"64","CLOUDLET_FINISHED","164","0.1","0.7750045929751934","0.0","false",""
"65","CLOUDLET_FINISHED","162","0.1","1.5478595486254676","0.0","false",""
"65","CLOUDLET_FINISHED","156","0.1","4.350877149174799","0.0","false",""
"65","CLOUDLET_FINISHED","160","0.1","2.707558681398396","0.0","false",""
"66","CLOUDLET_FINISHED","163","0.1","2.316909070455054","0.0","false",""
"66","CLOUDLET_FINISHED","159","0.1","4.248911374862459","0.0","false",""
"66","CLOUDLET_FINISHED","161","0.1","3.483620973742518","0.0","false",""
"67","CLOUDLET_FINISHED","170","0.1","1.534718211997884","0.0","false",""
"67","CLOUDLET_FINISHED","166","0.1","3.3489999999999895","0.0","false",""
"68","CLOUDLET_FINISHED","174","0.1","1.5176098994171667","0.0","false",""
"68","CLOUDLET_FINISHED","165","0.1","4.203021300607972","0.0","false",""
"68","CLOUDLET_FINISHED","167","0.1","3.225089118760309","0.0","false",""
"69","CLOUDLET_FINISHED","168","0.1","4.2684769757781424","0.0","false",""
"69","CLOUDLET_FINISHED","172","0.1","3.262957550124","0.0","false",""
"70","CLOUDLET_FINISHED","169","0.1","4.4539294528058235","0.0","false",""
"70","CLOUDLET_FINISHED","171","0.1","3.8321056150039965","0.0","false",""
"70","CLOUDLET_FINISHED","176","0.1","2.685918072075154","0.0","false",""
"70","CLOUDLET_FINISHED","173","0.1","4.303672346943642","0.0","false",""
"70","CLOUDLET_FINISHED","175","0.1","3.8282928298747976","0.0","false",""
"71","CLOUDLET_FINISHED","178","0.1","1.8162924672962077","0.0","false",""
"71","CLOUDLET_FINISHED","181","0.1","1.360494348923325","0.0","false",""
"71","CLOUDLET_FINISHED","180","0.1","1.9886522398365258","0.0","false",""
"72","CLOUDLET_FINISHED","179","0.1","2.2833143514304766","0.0","false",""
"72","CLOUDLET_FINISHED","183","0.1","1.9026283042577745","0.0","false",""
"72","CLOUDLET_FINISHED","185","0.1","1.4460501018258896","0.0","false",""
"72","CLOUDLET_FINISHED","184","0.1","1.768203672736206","0.0","false",""
"72","CLOUDLET_FINISHED","182","0.1","2.5158568737659692","0.0","false",""
"73","CLOUDLET_FINISHED","177","0.1","4.568486080906197","0.0","false",""
"73","CLOUDLET_FINISHED","190","0.1","1.3300007493642738","0.0","false",""
"73","CLOUDLET_FINISHED","187","0.1","1.9381827575363957","0.0","false",""
"74","CLOUDLET_FINISHED","186","0.1","2.781297867543131","0.0","false",""
"74","CLOUDLET_FINISHED","188","0.1","2.428507250264289","0.0","false",""
"75","CLOUDLET_FINISHED","191","0.1","3.183751241022051","0.0","false",""
"75","CLOUDLET_FINISHED","192","0.1","1.2398254414733145","0.0","false",""
"75","CLOUDLET_FINISHED","189","0.1","3.9680085176351554","0.0","false",""
"77","CLOUDLET_FINISHED","194","0.1","2.2830807996213025","0.0","false",""
"77","CLOUDLET_FINISHED","193","0.1","2.4906854969449483","0.0","false",""
"78","CLOUDLET_FINISHED","196","0.1","2.434041431124143","0.0","false",""
"79","CLOUDLET_FINISHED","195","0.1","3.8998344191234793","0.0","false",""
"79","CLOUDLET_FINISHED","200","0.1","0.8271355703637226","0.0","false",""
"80","CLOUDLET_FINISHED","198","0.1","2.7597980993434135","0.0","false",""
"81","CLOUDLET_FINISHED","197","0.1","3.2761623066534042","0.0","false",""
"82","CLOUDLET_FINISHED","199","0.1","3.4798504895295963","0.0","false",""
"82","CLOUDLET_FINISHED","204","0.1","2.94019999999999","0.0","false",""
"83","CLOUDLET_FINISHED","206","0.1","1.7935116522032786","0.0","false",""
"83","CLOUDLET_FINISHED","202","0.1","3.853613390664421","0.0","false",""
"83","CLOUDLET_FINISHED","203","0.1","3.951387822029133","0.0","false",""
"84","CLOUDLET_FINISHED","201","0.1","5.019726218402042","0.0","false",""
"84","CLOUDLET_FINISHED","212","0.1","1.1096367757277363","0.0","false",""
"85","CLOUDLET_FINISHED","208","0.1","3.4610882570610784","0.0","false",""
"86","CLOUDLET_FINISHED","205","0.1","4.784320718398959","0.0","false",""
"86","CLOUDLET_FINISHED","207","0.1","4.448004592736851","0.0","false",""
"86","CLOUDLET_FINISHED","209","0.1","4.025050065935062","0.0","false",""
"86","CLOUDLET_FINISHED","215","0.1","2.031921331817358","0.0","false",""
"86","CLOUDLET_FINISHED","211","0.1","3.18593925170363","0.0","false",""
"87","CLOUDLET_FINISHED","214","0.1","3.1656261316542214","0.0","false",""
"87","CLOUDLET_FINISHED","213","0.1","3.774430697984272","0.0","false",""
"87","CLOUDLET_FINISHED","216","0.1","3.3623351654981803","0.0","false",""
"87","CLOUDLET_FINISHED","210","0.1","4.938438703654697","0.0","false",""
"88","CLOUDLET_FINISHED","217","0.1","2.882304146024836","0.0","false",""
"89","CLOUDLET_FINISHED","219","0.1","3.4084000000000003","0.0","false",""
"89","CLOUDLET_FINISHED","223","0.1","1.5894651599601417","0.0","false",""
"89","CLOUDLET_FINISHED","221","0.1","2.77347604652185","0.0","false",""
"90","CLOUDLET_FINISHED","218","0.1","4.72130619170315","0.0","false",""
"90","CLOUDLET_FINISHED","227","0.1","0.9094260350489236","0.0","false",""
"90","CLOUDLET_FINISHED","222","0.1","3.379614186715969","0.0","false",""
"90","CLOUDLET_FINISHED","224","0.1","1.9561999999999955","0.0","false",""
"91","CLOUDLET_FINISHED","228","0.1","1.5562715210768232","0.0","false",""
"91","CLOUDLET_FINISHED","220","0.1","4.626259226128383","0.0","false",""
"91","CLOUDLET_FINISHED","229","0.1","1.762661554129835","0.0","false",""
"92","CLOUDLET_FINISHED","232","0.1","1.7513776221550614","0.0","false",""
"92","CLOUDLET_FINISHED","234","0.1","1.0877807744730035","0.0","false",""
"92","CLOUDLET_FINISHED","226","0.1","3.4962650100847696","0.0","false",""
"92","CLOUDLET_FINISHED","231","0.1","2.753","0.0","false",""
"93","CLOUDLET_FINISHED","235","0.1","1.7213097244609514","0.0","false",""
"93","CLOUDLET_FINISHED","237","0.1","1.4215333255626916","0.0","false",""
"93","CLOUDLET_FINISHED","233","0.1","2.607282654154062","0.0","false",""
"93","CLOUDLET_FINISHED","225","0.1","4.93154527776926","0.0","false",""
"94","CLOUDLET_FINISHED","240","0.1","0.8120721995842786","0.0","false",""
"94","CLOUDLET_FINISHED","230","0.1","4.882309469931386","0.0","false",""
"96","CLOUDLET_FINISHED","236","0.1","4.853255100098721","0.0","false",""
"96","CLOUDLET_FINISHED","238","0.1","4.11529089407297","0.0","false",""
"96","CLOUDLET_FINISHED","246","0.1","1.0248909930073893","0.0","false",""
"96","CLOUDLET_FINISHED","245","0.1","1.610380910060087","0.0","false",""
"97","CLOUDLET_FINISHED","243","0.1","2.148624419805259","0.0","false",""
"97","CLOUDLET_FINISHED","239","0.1","5.013040965905091","0.0","false",""
"97","CLOUDLET_FINISHED","248","0.1","1.9439130672094223","0.0","false",""
"97","CLOUDLET_FINISHED","241","0.1","3.0469499624525014","0.0","false",""
"98","CLOUDLET_FINISHED","247","0.1","2.3909057328519765","0.0","false",""
"98","CLOUDLET_FINISHED","242","0.1","3.1704000000000008","0.0","false",""
"99","CLOUDLET_FINISHED","254","0.1","1.4128941300309918","0.0","false",""
"99","CLOUDLET_FINISHED","257","0.1","1.1808170891836909","0.0","false",""
"99","CLOUDLET_FINISHED","244","0.1","4.639228876950355","0.0","false",""
"100","CLOUDLET_FINISHED","249","0.1","3.983799999999988","0.0","false",""
"100","CLOUDLET_FINISHED","259","0.1","1.2600929204674856","0.0","false",""
"101","CLOUDLET_FINISHED","251","0.1","3.9264257177553077","0.0","false",""
"101","CLOUDLET_FINISHED","250","0.1","4.8551546203207465","0.0","false",""
"101","CLOUDLET_FINISHED","253","0.1","4.1780942858413255","0.0","false",""
"102","CLOUDLET_FINISHED","260","0.1","2.7290059991273523","0.0","false",""
"102","CLOUDLET_FINISHED","252","0.1","5.090447038067069","0.0","false",""
"102","CLOUDLET_FINISHED","255","0.1","4.860739163456913","0.0","false",""
"102","CLOUDLET_FINISHED","256","0.1","4.375706982146085","0.0","false",""
"102","CLOUDLET_FINISHED","267","0.1","1.3526898257684508","0.0","false",""
"103","CLOUDLET_FINISHED","270","0.1","0.7149380411895834","0.0","false",""
"103","CLOUDLET_FINISHED","268","0.1","2.1919071035041497","0.0","false",""
"103","CLOUDLET_FINISHED","258","0.1","4.943180395046909","0.0","false",""
"103","CLOUDLET_FINISHED","269","0.1","1.897998078224873","0.0","false",""
"104","CLOUDLET_FINISHED","261","0.1","3.867999999999995","0.0","false",""
"104","CLOUDLET_FINISHED","265","0.1","3.4147999999999996","0.0","false",""
"104","CLOUDLET_FINISHED","264","0.1","4.0669971548287265","0.0","false",""
"105","CLOUDLET_FINISHED","262","0.1","4.608911948469299","0.0","false",""
"105","CLOUDLET_FINISHED","263","0.1","4.798758178628944","0.0","false",""
"105","CLOUDLET_FINISHED","266","0.1","4.720296335106312","0.0","false",""
"106","CLOUDLET_FINISHED","277","0.1","1.401462068609817","0.0","false",""
"106","CLOUDLET_FINISHED","272","0.1","2.1238030966527788","0.0","false",""
"107","CLOUDLET_FINISHED","271","0.1","2.8794596927988465","0.0","false",""
"107","CLOUDLET_FINISHED","273","0.1","2.909040298719333","0.0","false",""
"107","CLOUDLET_FINISHED","275","0.1","3.1771282041618605","0.0","false",""
"108","CLOUDLET_FINISHED","287","0.1","0.9539999999999935","0.0","false",""
"108","CLOUDLET_FINISHED","278","0.1","3.2895501578251185","0.0","false",""
"108","CLOUDLET_FINISHED","281","0.1","2.4611299132024413","0.0","false",""
"108","CLOUDLET_FINISHED","276","0.1","4.219058770785864","0.0","false",""
"108","CLOUDLET_FINISHED","280","0.1","3.179527692013423","0.0","false",""
"109","CLOUDLET_FINISHED","284","0.1","2.4813798467212393","0.0","false",""
"109","CLOUDLET_FINISHED","293","0.1","1.1316481567036902","0.0","false",""
"109","CLOUDLET_FINISHED","282","0.1","3.240789989303778","0.0","false",""
"109","CLOUDLET_FINISHED","274","0.1","5.038669366116082","0.0","false",""
"109","CLOUDLET_FINISHED","290","0.1","2.2519999999999953","0.0","false",""
"110","CLOUDLET_FINISHED","279","0.1","4.782360228198982","0.0","false",""
"110","CLOUDLET_FINISHED","283","0.1","3.7150451722329763","0.0","false",""
"110","CLOUDLET_FINISHED","294","0.1","1.6613958651983438","0.0","false",""
"110","CLOUDLET_FINISHED","286","0.1","3.427199999999999","0.0","false",""
"110","CLOUDLET_FINISHED","296","0.1","1.5157542642449187","0.0","false",""
"110","CLOUDLET_FINISHED","291","0.1","3.2258907183941687","0.0","false",""
"111","CLOUDLET_FINISHED","285","0.1","4.408138713732058","0.0","false",""
"111","CLOUDLET_FINISHED","289","0.1","3.6525166538057334","0.0","false",""
"112","CLOUDLET_FINISHED","288","0.1","5.0053999999999945","0.0","false",""
"112","CLOUDLET_FINISHED","297","0.1","3.1624838312404506","0.0","false",""
"112","CLOUDLET_FINISHED","299","0.1","2.2570451083104786","0.0","false",""
"112","CLOUDLET_FINISHED","295","0.1","3.976505795847075","0.0","false",""
"113","CLOUDLET_FINISHED","292","0.1","5.199560082423943","0.0","false",""
"114","CLOUDLET_FINISHED","298","0.1","4.192264433602645","0.0","false",""
"114","CLOUDLET_FINISHED","300","0.1","4.0251321508171","0.0","false",""
"114","CLOUDLET_FINISHED","303","0.1","2.7940306012241223","0.0","false",""
"115","CLOUDLET_FINISHED","302","0.1","3.643291954636794","0.0","false",""
"115","CLOUDLET_FINISHED","307","0.1","1.2990552459539657","0.0","false",""
"115","CLOUDLET_FINISHED","306","0.1","2.131460298234046","0.0","false",""
"115","CLOUDLET_FINISHED","301","0.1","5.132188567774392","0.0","false",""
"116","CLOUDLET_FINISHED","309","0.1","1.3071586624671028","0.0","false",""
"116","CLOUDLET_FINISHED","305","0.1","4.280055521261886","0.0","false",""
"116","CLOUDLET_FINISHED","308","0.1","1.8953010855625507","0.0","false",""
"117","CLOUDLET_FINISHED","311","0.1","1.9894836905776856","0.0","false",""
"117","CLOUDLET_FINISHED","304","0.1","5.195499800815753","0.0","false",""
"118","CLOUDLET_FINISHED","313","0.1","2.0152827960578747","0.0","false",""
"118","CLOUDLET_FINISHED","316","0.1","0.8506682829585799","0.0","false",""
"118","CLOUDLET_FINISHED","315","0.1","1.8232076729636475","0.0","false",""
"119","CLOUDLET_FINISHED","317","0.1","1.195016250696355","0.0","false",""
"119","CLOUDLET_FINISHED","321","0.1","0.7821813300194975","0.0","false",""
"119","CLOUDLET_FINISHED","310","0.1","4.658755959203404","0.0","false",""
"119","CLOUDLET_FINISHED","314","0.1","3.45328565621287","0.0","false",""
"121","CLOUDLET_FINISHED","312","0.1","5.047980403995439","0.0","false",""
"121","CLOUDLET_FINISHED","320","0.1","3.028105284831753","0.0","false",""
"122","CLOUDLET_FINISHED","322","0.1","2.2208558128067892","0.0","false",""
"122","CLOUDLET_FINISHED","326","0.1","1.7892749486029658","0.0","false",""
"122","CLOUDLET_FINISHED","325","0.1","2.4532368882825892","0.0","false",""
"122","CLOUDLET_FINISHED","319","0.1","4.134822515045158","0.0","false",""
"122","CLOUDLET_FINISHED","324","0.1","2.7928532964386363","0.0","false",""
"123","CLOUDLET_FINISHED","318","0.1","4.626982421443671","0.0","false",""
"123","CLOUDLET_FINISHED","327","0.1","2.649476327783688","0.0","false",""
"123","CLOUDLET_FINISHED","331","0.1","1.4264685601706901","0.0","false",""
"123","CLOUDLET_FINISHED","332","0.1","0.9207191138055038","0.0","false",""
"124","CLOUDLET_FINISHED","329","0.1","2.9226778917305296","0.0","false",""
"124","CLOUDLET_FINISHED","323","0.1","4.715871953071527","0.0","false",""
"125","CLOUDLET_FINISHED","328","0.1","4.7385989243859825","0.0","false",""
"125","CLOUDLET_FINISHED","330","0.1","3.952159611647147","0.0","false",""
"126","CLOUDLET_FINISHED","333","0.1","1.7257422604726713","0.0","false",""
"126","CLOUDLET_FINISHED","334","0.1","1.5419498106968206","0.0","false",""
"126","CLOUDLET_FINISHED","336","0.1","1.2173932927638305","0.0","false",""
"128","CLOUDLET_FINISHED","338","0.1","2.412434461454282","0.0","false",""
"128","CLOUDLET_FINISHED","337","0.1","3.1562242770176994","0.0","false",""
"129","CLOUDLET_FINISHED","340","0.1","2.5629113485010038","0.0","false",""
"129","CLOUDLET_FINISHED","335","0.1","5.0299257058383375","0.0","false",""
"130","CLOUDLET_FINISHED","339","0.1","4.0140920667719655","0.0","false",""
"130","CLOUDLET_FINISHED","342","0.1","2.2197577212949113","0.0","false",""
"130","CLOUDLET_FINISHED","341","0.1","2.7046000000000134","0.0","false",""
"131","CLOUDLET_FINISHED","343","0.1","2.350834299198823","0.0","false",""
"131","CLOUDLET_FINISHED","347","0.1","1.5896115977537022","0.0","false",""
"131","CLOUDLET_FINISHED","345","0.1","2.5294268005803815","0.0","false",""
"131","CLOUDLET_FINISHED","350","0.1","1.0701683665090513","0.0","false",""
"132","CLOUDLET_FINISHED","348","0.1","2.33413298924728","0.0","false",""
"132","CLOUDLET_FINISHED","344","0.1","3.356605312991718","0.0","false",""
"132","CLOUDLET_FINISHED","352","0.1","1.3003210250551547","0.0","false",""
"132","CLOUDLET_FINISHED","351","0.1","2.028514573744843","0.0","false",""
"133","CLOUDLET_FINISHED","346","0.1","3.8953699781338855","0.0","false",""
